歌名,专辑名,歌词,演唱,作词,作曲,编曲,分享数,评论数
我爱的人 (Live),神游世界巡回演唱会 台北旗舰场,"
				我爱的人-林宥嘉 
 我知道故事不会太曲折 
 我总会遇见一个什么人 
 陪我过没有了她的人生 
 成家立业之类的等等 
 她做了她觉得对的选择 
 我只好祝福她真的对了 
 爱不到我最想要爱的人 
 谁还能要我怎样呢 
 我爱的人 不是我的爱人 
 她心里每一寸 都属于另一个人 
 她真幸福 幸福得真残忍 
 让我又爱又恨 她的爱怎么那么深 
 我爱的人 她已有了爱人 
 从他们的眼神 说明了我不可能 
 每当听见 她或他说「我们」 
 就像听见爱情 永恒的嘲笑声 
 她做了她觉得对的选择 
 我只好祝福她真的对了 
 爱不到我最想要爱的人 
 谁还能要我怎样呢 
 我爱的人 不是我的爱人 
 她心里每一寸 都属于另一个人 
 她真幸福 幸福得真残忍 
 让我又爱又恨 她的爱怎么那么深 
 我爱的人 她已有了爱人 
 从他们的眼神 说明了我不可能 
 每当听见 她或他说「我们」 
 就像听见爱情 永恒的嘲笑声 
 每当听见 她或他说「我们」 
 就像听见爱情 永恒的嘲笑声
				",林宥嘉,施人诚,周杰伦,.....,1073,1250
那首歌 (Live),神游世界巡回演唱会 台北旗舰场,"
				林宥嘉 - 那首歌

不知道为了什么
忧愁它围绕著我
我每天都在祈祷
快赶走爱的寂寞

你要我听这一首歌
用这首歌离开我
她唱的太美了
歌词却很伤人
你为什么不直接提分手

爱人的话不需要重
轻轻的说我就懂
接你的车来了
表示爱到站了
我站在十字路口对抗心痛 一个人

你的黑发
现在睡进谁的胸口
你的唇 现在跟谁要温柔
一开始你爱我
最后你放弃我
还要用千言万语
说得委屈 你有多难过

爱牢牢抓紧我
恨深深包围我
你要我为你好
快赶走爱的寂寞

爱人的话不需要重
轻轻的说我就懂
接你的车来了
表示爱到站了
我站在十字路口对抗心痛 一个人

你的黑发
现在睡进谁的胸口
你的唇 现在跟谁要温柔
一开始你爱我
最后你放弃我
还要用千言万语
说得委屈 你有多难过

爱牢牢抓紧我
恨深深包围我
你要我为你好
快赶走爱的寂寞

爱牢牢抓紧我
恨深深包围我
你要我为你好
快赶走爱的寂寞
				",林宥嘉,邬裕康/左宏元,郭子/左宏元,郭子/左宏元,606,1025
背影 (Live),神游世界巡回演唱会 台北旗舰场,"
				[ti:背影]
[ar:林宥嘉]
[al:斗牛，要不要]
林宥嘉-背影
三公分阳光三公分空气
堵在眼前像一面玻璃
挡住了你表情剩下只有脚印
He~~~
一直向前走走不完距离
一直向后退不出回忆
很高兴有心事帮我困住自己
你头发上淡淡青草香气
变成了风才能和我相遇
你的目光蒸发成云
再下成雨我才能够靠近
感谢我不可以住进你的眼睛
所以才能拥抱你的背影
有再多的遗憾用来牢牢记住
不完美的所有美丽
感谢我不可以拥抱你的背影
所以才能变成你的背影
躲在安静角落不用你回头看
不用珍惜
我怀里所有温暖的空气
变成风也不敢和你相遇
我的心事蒸发成云
再下成雨却舍不得淋湿你
躲在安静角落如果你回头看
不用在意
				",林宥嘉,,,,516,1023
心有林夕 (Live),神游世界巡回演唱会 台北旗舰场,"
				把灿烂的笑留给镜头记录
完美得让所有人嫉妒
把悲伤的歌麦克风加速
淘气得让人忘了孤独

还没落幕已经都麻木
快乐要展示到什么地步

多想有个林夕躲在心中描述
感情的起伏和不想掩饰的痛苦
感谢有个林夕在心中陪我哭
闪光灯亮时我的笑容
才能让旁观者满足

不可以疲倦也不能够认输
谁又想让所有人佩服
牵手或放手总有标准态度
来让别人羡慕或祝福

还没开始已经想谢幕
乐观要表演到什么分数

多想有个林夕躲在心中描述
感情的起伏和不想掩饰的痛苦
感谢有个林夕在心中陪我哭
闪光灯亮时我的笑容
才能让旁观者满足

多想有个林夕躲在心中描述
感情的起伏和不想掩饰的痛苦
感谢有个林夕在心中陪我哭
闪光灯亮时我的笑容
才能让旁观者满足

闪光灯亮时我的笑容
能不能让自己满足
				",林宥嘉,蓝小邪,郑楠,,468,67
伯乐 (Live),神游世界巡回演唱会 台北旗舰场,"
				爱你的那一个 伤你的那一个
谁才是你爱情中的伯乐
放弃了这一个 然后等待着下一个
最后哪一个让你最舍不得

感谢不能让别人来说
你给过我的　她们是做不到的
那时候的幸福是真的　虽然过去了
我们也都经历了

释怀教育着仇恨　和平劝着天下人
故事发生了便住下了　不管好的坏的
你让我成长了　就算是痛得值得

爱你的那一个　伤你的那一个
谁才是你爱情中的伯乐
放弃了这一个　然后等待着下一个
一个个过客过得快不快乐

爱你的那一个　伤你的那一个
谁才是你爱情中的伯乐
放弃了这一个　然后等待著下一个
别太多过客祝你早日快乐

离开时别忘了　看看眼前的人
流泪记住了　还是微笑祝福着
				",林宥嘉,彭学斌,彭学斌,Terence Teo,454,1011
Syrup (Live),神游世界巡回演唱会 台北旗舰场,"
				Syrup 

All Music by Yoga Lin 
Lyrics by Yoga Lin, Joanna Wang

Once upon, a sunny day

You made an oath for this love

I never tried believing

if you'd ever stray from this love

Never dare to leave me

if you did, you did for this love

This I know, I know it so

Though I can't bare to be provoked


Oh I know you're a sweet good girl,

The best in all the world

Baby please, and baby please we can get down

We can get down 

Sorry once again

Baby please, and baby please we can get down

We can get down

Sorry once again

Though you've gone, go on and try be with, anybody else

But ,no one will ever love you

They will see you through and through

Oh I know you're a sweet good girl,

The best in all the world

Baby please, and baby please we can get down

We can get down 

Sorry once again

Baby please, and baby please we can get down

You'll come around

Sorry once again

You're my sweet good girl,

The best in all the world

Baby please, and baby please we can get down

We can get down 

Sorry once again

Baby please, and baby please we can get down

You'll come around

Or you'll be sorry, sorry once again

na na na ..... 

sorry once again ，once once once again
				",林宥嘉,林宥嘉、王若琳,林宥嘉,林宥嘉,485,1015
对不起 谢谢 (Live)原唱: 陈奕迅,香港迷宫演唱会数位特辑,"
				纯白无瑕 温柔芬芳
你洗的衣服 有你的模样
满身是汗 脱了又穿
你常笑我脏 男人难免啊
那种稀松平常的对白 已不再

我爱你 好爱你
对不起 谢谢 套上手中那只戒
我恨你 好恨你
对不起 谢谢 嘲笑我有多狼狈

你的善良 我的倔强
我们的小孩 会像谁模样
常常在想 几年之外
长睫毛女孩 单眼皮男孩
曾经近在咫尺的未来 已天涯

我爱你 好爱你
对不起 谢谢 脑中住着你的脸
我恨你 好恨你
对不起 谢谢 孤独刺着我的背
				",林宥嘉,Spencer,Skot Suyama,,1885,1051
躺在你的衣柜 (Live)原唱: 陈绮贞,香港迷宫演唱会数位特辑,"
				你的毛衣跟着我回家了 
我把它摆在我的房间 
它曾经陪你走过几条街 
它曾经陪你喝了好几杯 冰的咖啡 
陪你远走高飞 拍照留念 
也静静的躺在你的衣柜 

你的毛衣跟着我回家了 
我把它摆在我的房间 
它这样覆盖了我的冬天 
它就要刺痛了我最敏锐 爱的幻觉 

陪你远走高飞 拍照留念 
天热了静静的躺在你的衣柜
				",林宥嘉,陈绮贞,陈绮贞,,1100,1044
我要我们在一起 (Live)原唱: 范晓萱,香港迷宫演唱会数位特辑,"
				风远远地吹著我的脸我的手我的发我的心我的眼睛
你远远地呆在那个城那个路那个房那个灯那扇窗口
我静静地放著你给我的CD音乐当作背景
怎么唱 都不再煽情

我记得你习惯闭著眼抱著我好像我是你的脸笑嘻嘻
我不知该如何对你笑对你哭张著嘴不理你像个机器
你的世界我的日子好像没有谁对谁发过脾气
过得太快 来不及

唉呦......
你说你说我们要不要在一起
柔情的日子里 生活得不费力气
傻傻看你 只要和你在一起
唉呦......
你说你说我们要不要在一起
柔情的日子里 生活得不费力气
傻傻看你 只要和你在一起

唉呦......
我说我说我要我们在一起
柔情的日子里 爱你不费力气
傻傻看你 只要和你在一起
不像现在只能遥远的唱着你
				",林宥嘉,,,,1867,1036
对你爱不完 (Live)原唱: 郭富城,香港迷宫演唱会数位特辑,"
				林宥嘉 -对你爱不完

灯初上夜未央　来往的人多匆忙
我不要太紧张　和别人一模样
但是你对我望　两只眼睛大又亮
我开始失去了主张

风吹得路好长　一颗心晃呀晃
多想找人陪我逛　累了睡在马路上
表面上很倔强　其实内心一团糟
怕自己爱得像太阳

胸中藏着一把火　这种日子不好过
把承诺交给你　把微笑当作信
却怎么也抓不住你
对你爱爱爱不完
我可以天天月月年年到永远
So we  love love love tonight
不愿意丝丝点点些些去面对
对你爱爱爱不完
相爱原本总是这么难
				",林宥嘉,陈乐融,羽田一郎,,266,1021
Love Fool (Live)原唱: The Cardigans,香港迷宫演唱会数位特辑,"
				Dear, I fear we're facing a problem
You love me no longer, I know
And maybe there is nothing that I can do
To make you do
Mama tells me I shouldn't bother
That I ought to stick to another man
A man that surely deserves me
But I think you do!

So I cry, I pray and I beg
Love me love me
Say that you love me
Fool me fool me
Go on and fool me
Love me love me
Pretend that you love me
Leave me leave me
Just say that you need me

So I cry, I pray and I beg

Love me love me
Say that you love me
Leave me leave me
Just say that you need me
I can't care 'bout anything but you...

Lately I have desperately pondered,
Spent my nights awake and I wonder
What I could have done in another way
To make you stay
Reason will not lead to solution
I will end up lost in confusion
I don't care if you really care
As long as you don't go

So I cry, I pray and I beg

Love me love me
Say that you love me
Fool me fool me
Go on and fool me
Love me love me
Pretend that you love me
Leave me leave me
Just say that you need me
So I cry, I pray and I beg

Love me love me
Say that you love me
Leave me leave me
Just say that you need me
I can't care 'bout anything but you...
anything but you

Love me love me
Say that you love me
Fool me fool me
Go on and fool me
Love me love me
I can't care 'bout anything but you...
				",林宥嘉,,,,301,1016
Stand By Me (Live)原唱: John Lennon,香港迷宫演唱会数位特辑,"
				Made a meal and threw it up on Sunday Ive 
Gotta lot of things to learn 
Said I would and Ill be leaving one day 
Before my heart starts to burn 
(Bridge) 
So whats the matter with you
Sing me something new... dont you know 
The cold and wind and rain dont know 
They only seem to come and go away 

Times are hard when things have got no meaning 
Ive found a key upon the floor 
Maybe you and I will not believe in 
the things we find Behind the door 
So whats the matter with you
Sing me something new... dont you know 
The cold and wind and rain dont know 
They only seem to come and go away 
Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be 
If youre leaving will you take me with you 
Im tired of talking on my phone 
There is one thing I can never give you 
My heart can never be your home 

So whats the matter with you
Sing me something new... dont you know 
The cold and wind and rain dont know 
They only seem to come and go away 

Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be 
Stand by me 
nobody knows the way its gonna be
				",林宥嘉,,,,357,1043
查无此人 (Live)原唱: 陈小霞,香港迷宫演唱会数位特辑,"
				林宥嘉 - 查无此人
作词：姚若龙 
作曲：陈小霞 
编曲：洪晟文

专辑:香港迷宫演唱会数位精选特辑


music...
寄一份问候给  远方的童年 
想念那张  满是纯真的脸 
可以哭过就笑  从不曾算计 
幸福离的  多遥远 

寄一份心情  给久违的青春 
想念那个  敢爱敢恨的人 
相信忠于感觉会快乐一些 
宁可受伤  不肯说谎言 

查无此人  他们说查无此人 
童年只剩一张黑白的照片 
提醒我在  逃离保护以前 
我有过一个简单 
却又美好的世界 
查无此人  他们说查无此人 
青春只剩一段未完的爱恋 
偶而像  被风卷起的黄叶 
落在心口上像一滴 
被忍住的泪 
寄一份心情给久违的青春 
想念那个敢爱敢恨的人 
相信忠于感觉会快乐一些 
宁可受伤不肯说谎言 

查无此人  他们说查无此人 
童年只剩一张黑白的照片 
提醒我在逃离保护以前 
我有过一个简单 
却又美好的世界 
查无此人  他们说查无此人 
青春只剩一段未完的爱恋 
偶而像被风卷起的黄叶 
落在心口上像一滴 
被忍住的泪
				",林宥嘉,姚若龙,陈小霞,洪晟文,5309,1057
Oh My Love (Live)原唱: John Lennon,香港迷宫演唱会数位特辑,"
				林宥嘉 - OH MY LOVE
专辑:香港迷宫演唱会数位精选特辑

Oh my love-John Lennon (约翰·列侬)

Oh my love for the first time in my life.
是我生命最初的爱
My eyes are wide open.
使我不再紧闭双眼
Oh my love 4 the first time in my life.
是我生命最初的爱
My eyes can see.
使我清楚看见了
l see the wind,I see the trees.
我看见了清风，我感受了树
Everything is clear in my heart.
我的心如明镜
I see the clouds,I see the sky.
我看到云,我感受天空
Everything is clear in our world.
我们的世界从此风轻云淡

Oh my love for the first time in my life.
是我生命最初的爱
My mind is wide open.
我的意识如新生
Oh my love 4 the first time in my life.
是我生命最初的爱
My mind can feel.
我的神智不再封闭
I feel the sorrow,I feel the dreams.
我看到悲伤，我感受了梦
Everything is clear in my heart.
我的心如明镜
I feel the life,I feel the love.
我感受生活,我感受爱
Everything is clear in our world.
我们的世界从此风轻云淡
				",林宥嘉,,,,317,1011
狂人日记 (Live)原唱: 陈奕迅,香港迷宫演唱会数位特辑,"
				林宥嘉 - 狂人日记
作词：林夕　作曲：Adrian Fu
编曲：Jim Lee
专辑:香港迷宫演唱会数位精选特辑

music...
愿望许过很多
年少梦想失去下落
日记写了很多
还记得我曾经这么说

我希望长大以后不犯错
我希望一家几口好好过
我希望爱我的人不寂寞
我希望我爱的人喜欢我

每个人都会说
没有人懂得做
这样的要求
是太平凡　还是太过火

我希望每个人快乐生活
我希望每个人享受工作
我希望没有一生有苹果
我希望我的希望不算多

我没有想过
改变荒芜了的沙漠
我最疯狂的错
只是幻想童话的王国

我希望流浪的人有个窝
我希望主义不是个枷锁
我希望世界和平没战火
我希望我的希望不算多
				",林宥嘉,林夕,Adrian Fu,Jim Lee,392,1022
开到荼蘼 (Live)MV原唱: 王菲,香港迷宫演唱会数位特辑,"
				每只蚂蚁
都有眼睛鼻子
它美不美丽
偏差有没有一毫厘
有何关系

每一个人
伤心了就哭泣
饿了就要吃
相差大不过天地
有何刺激

有太多太多魔力
太少道理
太多太多游戏
只是为了好奇
还有什么值得
歇斯底里
对什么东西
死心塌地

一个一个偶像
都不外如此
沉迷过的偶像
一个个消失
谁曾伤天害理
谁又是上帝
我们在等待
什么奇迹

最后剩下自己
舍不得挑剔
最后对着自己
也不大看得起

谁给我全世界
我都会怀疑
心花怒放
开到荼蘼

一个一个一个人
谁比谁美丽
谁比谁甜蜜
谁比谁容易
又有什么了不起

每只蚂蚁
和谁擦身而过
都那么整齐
有何关系
每一个人
碰见所爱的人
都心有余悸
				",林宥嘉,"江, 志仁 / 梁, 偉文 (PKA 林夕)",,,3796,1073
